Country ID,Country Code,Country Name,Region ID,Region Name,Income Group ID,Income Group Name,Income Group Acronym,Managing Agency ID,Managing Agency Acronym,Managing Agency Name,Managing Sub-agency or Bureau ID,Managing Sub-agency or Bureau Acronym,Managing Sub-agency or Bureau Name,Implementing Partner Category ID,Implementing Partner Category Name,Implementing Partner Sub-category ID,Implementing Partner Sub-category Name,Implementing Partner ID,Implementing Partner Name,International Category ID,International Category Name,International Sector Code,International Sector Name,International Purpose Code,International Purpose Name,US Category ID,US Category Name,US Sector ID,US Sector Name,Submission ID,Funding Acount ID,Funding Account Name,Funding Agency ID,Funding Agency Name,Funding Agency Acronym,Foreign Assistance Objective ID,Foreign Assistance Objective Name,Aid Type Group ID,Aid Type Group Name,Activity ID,Activity Name,Activity Description,Activity Project Number,Activity Start Date,Activity End Date,Transaction Type ID,Transaction Type Name,Fiscal Year,Current Dollar Amount,Constant Dollar Amount
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,1,Government,Government - United States,1,1000001,U.S. Government - U.S. Agency for International Development,2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,76,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,144854,Improved livelihoods for pastoralists and agro-pastoralists,Improved Livelihoods for Pastoralists and Agro-Pastoralists in Southern Ethiopia,663-012,,,2,Obligations,2003,71539,113427
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,1,Government,Government - United States,1,1000001,U.S. Government - U.S. Agency for International Development,2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,76,72x1095,"Agency for International Development, Child Survival and Health Programs Fund",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,156735,ESHE II (Essential Services for Health in Ethiopia),ESHE II (Essential Services for Health in Ethiopia),663-008,,,2,Obligations,2003,67850,107579
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,1,Government,Government - Non United States,2,2000051,Government of Ethiopia,2,Health and Population,122,Basic Health,12220,Basic health care,3,Health,15,Other Public Health Threats,76,72x1095,"Agency for International Development, Child Survival and Health Programs Fund",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,142654,Essential Services for Health,Essential Services for Health,663-002,,,2,Obligations,2003,60190,95433
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,1,Government,Government - United States,1,1000001,U.S. Government - U.S. Agency for International Development,2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,76,72x1095,"Agency for International Development, Child Survival and Health Programs Fund",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,156301,Child Survival & Health Programs Fund,Child Survival & Health Programs Fund,999-998,,,2,Obligations,2003,59658,94590
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,3,NGO,NGO - International,6,4001477,Education Development Center,2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,76,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,144866,Improved livelihoods for pastoralists and agro-pastoralists,Improved Livelihoods for Pastoralists and Agro-Pastoralists in Southern Ethiopia,663-012,,,2,Obligations,2003,50000,79277
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,3,NGO,NGO - United States,5,4000097,CARE International,2,Health and Population,122,Basic Health,12220,Basic health care,3,Health,15,Other Public Health Threats,76,72x1095,"Agency for International Development, Child Survival and Health Programs Fund",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,156982,Essential Services for Health,Essential Services for Health,663-002,,,2,Obligations,2003,50000,79277
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,8,Enterprises,Enterprises - United States,19,4001530,Futures Group Global,2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,76,72x1095,"Agency for International Development, Child Survival and Health Programs Fund",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,144840,Improved family health,Improved Family Health,663-008,,,2,Obligations,2003,50000,79277
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,1,Government,Government - United States,1,1000001,U.S. Government - U.S. Agency for International Development,2,Health and Population,130,"Maternal and Child Health, Family Planning",13020,Reproductive health care,3,Health,16,Maternal and Child Health,76,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,147906,RHPP,Reproductive Health and Population Planning,663-007,,,2,Obligations,2003,46432,73619
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,8,Enterprises,Enterprises - United States,19,4000575,Personal Services Contractors - USAID,2,Health and Population,122,Basic Health,12220,Basic health care,3,Health,15,Other Public Health Threats,76,72x1095,"Agency for International Development, Child Survival and Health Programs Fund",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,142665,Essential Services for Health,Essential Services for Health,663-002,,,2,Obligations,2003,41941,66498
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,8,Enterprises,Enterprises - United States,19,4000575,Personal Services Contractors - USAID,2,Health and Population,122,Basic Health,12220,Basic health care,3,Health,15,Other Public Health Threats,76,72x1095,"Agency for International Development, Child Survival and Health Programs Fund",1,U.S. Agency for International Development,USAID,1,Economic,4,Technical Assistance,156737,ESHE II (Essential Services for Health in Ethiopia),ESHE II (Essential Services for Health in Ethiopia),663-008,,,2,Obligations,2003,41015,65031
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,8,Enterprises,Enterprises - Non United States,20,3990007,Enterprise - Non United States Other,2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,76,72x1095,"Agency for International Development, Child Survival and Health Programs Fund",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,156305,Child Survival & Health Programs Fund,Child Survival & Health Programs Fund,999-998,,,2,Obligations,2003,32068,50844
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,1,Government,Government - United States,1,1000001,U.S. Government - U.S. Agency for International Development,2,Health and Population,122,Basic Health,12220,Basic health care,3,Health,15,Other Public Health Threats,76,72x1095,"Agency for International Development, Child Survival and Health Programs Fund",1,U.S. Agency for International Development,USAID,1,Economic,4,Technical Assistance,142653,Essential Services for Health,Essential Services for Health,663-002,,,2,Obligations,2003,29143,46206
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,1,Government,Government - United States,1,1000001,U.S. Government - U.S. Agency for International Development,2,Health and Population,122,Basic Health,12220,Basic health care,3,Health,15,Other Public Health Threats,76,72x1095,"Agency for International Development, Child Survival and Health Programs Fund",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,142650,Essential Services for Health,Essential Services for Health,663-002,,,2,Obligations,2003,29000,45980
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,8,Enterprises,Enterprises - United States,19,4000575,Personal Services Contractors - USAID,2,Health and Population,130,"Maternal and Child Health, Family Planning",13020,Reproductive health care,3,Health,16,Maternal and Child Health,76,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,4,Technical Assistance,158388,RHPP,Reproductive Health and Population Planning,663-007,,,2,Obligations,2003,25700,40748
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,3,NGO,NGO - United States,5,4000097,CARE International,2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,76,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,144860,Improved livelihoods for pastoralists and agro-pastoralists,Improved Livelihoods for Pastoralists and Agro-Pastoralists in Southern Ethiopia,663-012,,,2,Obligations,2003,25000,39638
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,6,HHS,Department of Health and Human Services,10,CDC,Centers for Disease Control and Prevention,7,Multilateral,Multilateral - United Nations,12,4000502,World Health Organisation,2,Health and Population,122,Basic Health,12250,Infectious disease control,3,Health,14,Pandemic Influenza and Other Emerging Threats (PIOET),999,75x0943,"Centers for Disease Control, Disease Control, Research, and Training",6,Department of Health and Human Services,HHS,1,Economic,3,Project-Type,293353,Global Measles Immunization Initiatives through the World Health Organization.,"Global Measles Immunization Initiatives through the World Health Organization. The Measles Initiative, launched in 2001, is a partnership committed to reducing measles deaths    globally, with the goal of cutting measles deaths by 90 percent by 2010 compared with estimates from 2000.    Through the Initiative, CDC provides technical assistance to host governments to help plan, implement, and    evaluate immunization programs, including operations research, and provides funds to purchase bundled measles    vaccine for mass vaccination campaigns.",CDI -            .,,,2,Obligations,2003,20000,31711
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,8,Enterprises,Enterprises - United States,19,4000575,Personal Services Contractors - USAID,2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,76,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,4,Technical Assistance,153454,Improved livelihoods for pastoralists and agro-pastoralists,Improved Livelihoods for Pastoralists and Agro-Pastoralists in Southern Ethiopia,663-012,,,2,Obligations,2003,17358,27522
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,8,Enterprises,Enterprises - United States,19,4000575,Personal Services Contractors - USAID,2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,76,72x1095,"Agency for International Development, Child Survival and Health Programs Fund",1,U.S. Agency for International Development,USAID,1,Economic,4,Technical Assistance,154218,Mitigate the effects of disaster,Mitigate the Effects of Disaster,663-011,,,2,Obligations,2003,15306,24268
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,8,Enterprises,Enterprises - United States,19,4000575,Personal Services Contractors - USAID,2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,76,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,153453,Improved livelihoods for pastoralists and agro-pastoralists,Improved Livelihoods for Pastoralists and Agro-Pastoralists in Southern Ethiopia,663-012,,,2,Obligations,2003,12671,20090
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,3,NGO,NGO - United States,5,4001532,Pathfinder International,2,Health and Population,122,Basic Health,12220,Basic health care,3,Health,15,Other Public Health Threats,76,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,141876,ESHE Unilateral Activities (Essential Services for Health in Ethiopia),ESHE II (Essential Services for Health in Ethiopia),663-008,,,2,Obligations,2003,7009,11113
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,1,Government,Government - United States,1,1000001,U.S. Government - U.S. Agency for International Development,2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,76,72x1095,"Agency for International Development, Child Survival and Health Programs Fund",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,154215,Mitigate the effects of disaster,Mitigate the Effects of Disaster,663-011,,,2,Obligations,2003,6300,9989
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,1,Government,Government - United States,1,1000001,U.S. Government - U.S. Agency for International Development,2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,76,72x1095,"Agency for International Development, Child Survival and Health Programs Fund",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,144854,Improved livelihoods for pastoralists and agro-pastoralists,Improved Livelihoods for Pastoralists and Agro-Pastoralists in Southern Ethiopia,663-012,,,2,Obligations,2003,5285,8380
